uniprot_id,system_id,ligand_smiles,ligand_inchikey,affinity_file
P41145,4djh__1__1.A__1.C,CC(C)[C@@H](CN1CC[C@@](C)(c2cccc(O)c2)[C@@H](C)C1)NC(=O)[C@H]1Cc2ccc(O)cc2CN1,ZLVXBBHTMQJRSX-VMGNSXQWSA-N,data/chembl_parallel_enriched_combined/uniprot_P41145/P41145_chembl_activities.parquet
P41145,4djh__1__1.B__1.E,CC(C)[C@@H](CN1CC[C@@](C)(c2cccc(O)c2)[C@@H](C)C1)NC(=O)[C@H]1Cc2ccc(O)cc2CN1,ZLVXBBHTMQJRSX-VMGNSXQWSA-N,data/chembl_parallel_enriched_combined/uniprot_P41145/P41145_chembl_activities.parquet
P41145,4djh__2__1.B__1.E,CC(C)[C@@H](CN1CC[C@@](C)(c2cccc(O)c2)[C@@H](C)C1)NC(=O)[C@H]1Cc2ccc(O)cc2CN1,ZLVXBBHTMQJRSX-VMGNSXQWSA-N,data/chembl_parallel_enriched_combined/uniprot_P41145/P41145_chembl_activities.parquet
P41145,4djh__2__2.A__2.C,CC(C)[C@@H](CN1CC[C@@](C)(c2cccc(O)c2)[C@@H](C)C1)NC(=O)[C@H]1Cc2ccc(O)cc2CN1,ZLVXBBHTMQJRSX-VMGNSXQWSA-N,data/chembl_parallel_enriched_combined/uniprot_P41145/P41145_chembl_activities.parquet
Q03181,3dy6__1__1.A__1.D,O=C(Nc1ccccc1C(=O)O)c1cccc(S(=O)(=O)N2CCc3ccccc3C2)c1,GYILVHHTCYNIOS-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_Q03181/Q03181_chembl_activities.parquet
Q03181,3dy6__1__2.B__2.E,O=C(Nc1ccccc1C(=O)O)c1cccc(S(=O)(=O)N2CCc3ccccc3C2)c1,GYILVHHTCYNIOS-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_Q03181/Q03181_chembl_activities.parquet
Q03181,3dy6__2__1.B__1.E,O=C(Nc1ccccc1C(=O)O)c1cccc(S(=O)(=O)N2CCc3ccccc3C2)c1,GYILVHHTCYNIOS-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_Q03181/Q03181_chembl_activities.parquet
Q03181,3dy6__2__2.A__2.D,O=C(Nc1ccccc1C(=O)O)c1cccc(S(=O)(=O)N2CCc3ccccc3C2)c1,GYILVHHTCYNIOS-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_Q03181/Q03181_chembl_activities.parquet
Q03181,5xmx__1__1.A__1.C,C/C(=C\COc1ccccc1CN(C)C(=O)c1ccc(-c2ccco2)cc1)CCC(=O)O,WZFMWAHUFRLQRH-XDJHFCHBSA-N,data/chembl_parallel_enriched_combined/uniprot_Q03181/Q03181_chembl_activities.parquet
Q03181,5xmx__1__1.B__1.D,C/C(=C\COc1ccccc1CN(C)C(=O)c1ccc(-c2ccco2)cc1)CCC(=O)O,WZFMWAHUFRLQRH-XDJHFCHBSA-N,data/chembl_parallel_enriched_combined/uniprot_Q03181/Q03181_chembl_activities.parquet
Q03181,7wgn__1__1.A__1.B,CC[C@@H](Oc1cccc(CN(CCCOc2ccc(OC)cc2)c2nc3ccccc3o2)c1)C(=O)O,ZHKNLJLMDFQVHJ-RUZDIDTESA-N,data/chembl_parallel_enriched_combined/uniprot_Q03181/Q03181_chembl_activities.parquet
Q03181,7wgl__1__1.A__1.D,CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O,IIBYAHWJQTYFKB-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_Q03181/Q03181_chembl_activities.parquet
Q03181,7wgl__2__1.B__1.F,CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O,IIBYAHWJQTYFKB-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_Q03181/Q03181_chembl_activities.parquet
Q03181,5u3y__1__1.A__1.D_1.F,O=C(O)CCCCCOc1ccccc1CN(C(=O)c1ccc(-c2ccco2)cc1)C1CC1,CQKNIDGIDMCYLZ-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_Q03181/Q03181_chembl_activities.parquet
Q03181,5u3y__2__1.B__1.J_1.L,O=C(O)CCCCCOc1ccccc1CN(C(=O)c1ccc(-c2ccco2)cc1)C1CC1,CQKNIDGIDMCYLZ-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_Q03181/Q03181_chembl_activities.parquet
Q03181,2j14__1__1.A__1.C,O=C(O)Cc1cccc(-c2noc(-c3ccccc3)c2C(=O)NCCOc2ccc(Cl)cc2Cl)c1,HINPKGVWVQYESB-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_Q03181/Q03181_chembl_activities.parquet
Q03181,2j14__2__1.B__1.D,O=C(O)Cc1cccc(-c2noc(-c3ccccc3)c2C(=O)NCCOc2ccc(Cl)cc2Cl)c1,HINPKGVWVQYESB-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_Q03181/Q03181_chembl_activities.parquet
Q03181,2znq__1__1.A__1.D,CC[C@@H](Cc1ccc(OC)c(CNC(=O)c2ccc(C(F)(F)F)cc2F)c1)C(=O)O,BDLLIPYDNFENMY-ZDUSSCGKSA-N,data/chembl_parallel_enriched_combined/uniprot_Q03181/Q03181_chembl_activities.parquet
Q03181,2znq__1__1.B__1.F,CC[C@@H](Cc1ccc(OC)c(CNC(=O)c2ccc(C(F)(F)F)cc2F)c1)C(=O)O,BDLLIPYDNFENMY-ZDUSSCGKSA-N,data/chembl_parallel_enriched_combined/uniprot_Q03181/Q03181_chembl_activities.parquet
Q03181,2znq__2__1.A__1.D,CC[C@@H](Cc1ccc(OC)c(CNC(=O)c2ccc(C(F)(F)F)cc2F)c1)C(=O)O,BDLLIPYDNFENMY-ZDUSSCGKSA-N,data/chembl_parallel_enriched_combined/uniprot_Q03181/Q03181_chembl_activities.parquet
Q03181,2znq__3__1.B__1.F,CC[C@@H](Cc1ccc(OC)c(CNC(=O)c2ccc(C(F)(F)F)cc2F)c1)C(=O)O,BDLLIPYDNFENMY-ZDUSSCGKSA-N,data/chembl_parallel_enriched_combined/uniprot_Q03181/Q03181_chembl_activities.parquet
Q03181,2znp__1__1.A__1.D,CCCCOc1ccc(C[C@H](CC)C(=O)O)cc1CNC(=O)c1ccc(C(F)(F)F)cc1F,AJSFKATVCYWKJN-INIZCTEOSA-N,data/chembl_parallel_enriched_combined/uniprot_Q03181/Q03181_chembl_activities.parquet
Q03181,2znp__1__1.B__1.F,CCCCOc1ccc(C[C@H](CC)C(=O)O)cc1CNC(=O)c1ccc(C(F)(F)F)cc1F,AJSFKATVCYWKJN-INIZCTEOSA-N,data/chembl_parallel_enriched_combined/uniprot_Q03181/Q03181_chembl_activities.parquet
Q03181,5u46__1__1.A__1.G,Cc1cc(SCc2sc(-c3ccc(C(F)(F)F)cc3)nc2C)ccc1OCC(=O)O,YDBLKRPLXZNVNB-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_Q03181/Q03181_chembl_activities.parquet
Q03181,5u46__2__1.B__1.J,Cc1cc(SCc2sc(-c3ccc(C(F)(F)F)cc3)nc2C)ccc1OCC(=O)O,YDBLKRPLXZNVNB-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_Q03181/Q03181_chembl_activities.parquet
Q03181,8huo__1__1.A__1.C,CCO[C@H](COc1ccc(C(F)(F)F)cc1)CSc1ccc(OCC(=O)O)c(C)c1,JWHYSEDOYMYMNM-QGZVFWFLSA-N,data/chembl_parallel_enriched_combined/uniprot_Q03181/Q03181_chembl_activities.parquet
Q03181,8huo__2__1.B__1.D,CCO[C@H](COc1ccc(C(F)(F)F)cc1)CSc1ccc(OCC(=O)O)c(C)c1,JWHYSEDOYMYMNM-QGZVFWFLSA-N,data/chembl_parallel_enriched_combined/uniprot_Q03181/Q03181_chembl_activities.parquet
Q03181,8hul__1__1.A__1.C,O=C(O)CCCc1cc2cc(Cl)ccc2n1S(=O)(=O)c1ccc2ncsc2c1,OQDQIFQRNZIEEJ-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_Q03181/Q03181_chembl_activities.parquet
Q03181,8hul__2__1.B__1.D,O=C(O)CCCc1cc2cc(Cl)ccc2n1S(=O)(=O)c1ccc2ncsc2c1,OQDQIFQRNZIEEJ-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_Q03181/Q03181_chembl_activities.parquet
Q03181,1gwx__1__1.A__1.C,CC(C)(Oc1ccc(CCCN(CCc2c(F)cccc2Cl)C(=O)Nc2cccc(Cl)c2Cl)cc1)C(=O)O,YMWJDWJXIXITMD-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_Q03181/Q03181_chembl_activities.parquet
Q03181,1gwx__1__1.B__1.D,CC(C)(Oc1ccc(CCCN(CCc2c(F)cccc2Cl)C(=O)Nc2cccc(Cl)c2Cl)cc1)C(=O)O,YMWJDWJXIXITMD-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_Q03181/Q03181_chembl_activities.parquet
Q03181,3d5f__1__1.A__1.C,CCCc1c(OCCCOc2ccc(OCC(=O)O)cc2)ccc(C(C)=O)c1O,HBBVCKCCQCQCTJ-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_Q03181/Q03181_chembl_activities.parquet
Q03181,3d5f__1__2.B__2.D,CCCc1c(OCCCOc2ccc(OCC(=O)O)cc2)ccc(C(C)=O)c1O,HBBVCKCCQCQCTJ-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_Q03181/Q03181_chembl_activities.parquet
Q03181,3d5f__2__1.A__1.C,CCCc1c(OCCCOc2ccc(OCC(=O)O)cc2)ccc(C(C)=O)c1O,HBBVCKCCQCQCTJ-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_Q03181/Q03181_chembl_activities.parquet
Q03181,3d5f__3__1.B__1.D,CCCc1c(OCCCOc2ccc(OCC(=O)O)cc2)ccc(C(C)=O)c1O,HBBVCKCCQCQCTJ-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_Q03181/Q03181_chembl_activities.parquet
Q03181,3tkm__1__1.A__1.B,Cc1cc(SCc2sc(-c3ccc(C(F)(F)F)c(F)c3)nc2C)ccc1OCC(=O)O,HWVNEWGKWRGSRK-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_Q03181/Q03181_chembl_activities.parquet
Q03181,3gz9__1__1.A__1.C,C#CCOc1cc(COc2ccc(C(F)(F)F)cc2)ccc1Sc1ccc(OCC(=O)O)c(C)c1C,RMMWVBYHCKSFMW-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_Q03181/Q03181_chembl_activities.parquet
Q03181,7vwf__1__1.A__1.D,CCCCOc1ccc(C[C@H](CC)C(=O)O)cc1CNC(=O)c1ccc(C(F)(F)F)cc1F,AJSFKATVCYWKJN-INIZCTEOSA-N,data/chembl_parallel_enriched_combined/uniprot_Q03181/Q03181_chembl_activities.parquet
Q03181,7vwf__1__1.B__1.F,CCCCOc1ccc(C[C@H](CC)C(=O)O)cc1CNC(=O)c1ccc(C(F)(F)F)cc1F,AJSFKATVCYWKJN-INIZCTEOSA-N,data/chembl_parallel_enriched_combined/uniprot_Q03181/Q03181_chembl_activities.parquet
Q03181,7vwe__1__1.A__1.D,CCCCOc1ccc(-c2c(C)ncc(C(=O)O)c2C)cc1CNC(=O)c1ccc(C(F)(F)F)cc1F,UNUJRJCEJXKUFP-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_Q03181/Q03181_chembl_activities.parquet
Q03181,7vwe__1__1.B__1.F,CCCCOc1ccc(-c2c(C)ncc(C(=O)O)c2C)cc1CNC(=O)c1ccc(C(F)(F)F)cc1F,UNUJRJCEJXKUFP-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_Q03181/Q03181_chembl_activities.parquet
Q03181,2q5g__1__1.A__1.C,O=C(O)COc1ccc(Sc2cc(C#CCN3CCOCC3)nc(C#Cc3ccc(C(F)(F)F)cc3)c2)c2c1CCC2,AKQAEZPFLKFQCZ-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_Q03181/Q03181_chembl_activities.parquet
Q03181,2q5g__2__1.B__1.D,O=C(O)COc1ccc(Sc2cc(C#CCN3CCOCC3)nc(C#Cc3ccc(C(F)(F)F)cc3)c2)c2c1CCC2,AKQAEZPFLKFQCZ-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_Q03181/Q03181_chembl_activities.parquet
Q03181,2q5g__3__1.A_2.B__1.C,O=C(O)COc1ccc(Sc2cc(C#CCN3CCOCC3)nc(C#Cc3ccc(C(F)(F)F)cc3)c2)c2c1CCC2,AKQAEZPFLKFQCZ-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_Q03181/Q03181_chembl_activities.parquet
Q03181,2q5g__3__1.B_2.A__1.D,O=C(O)COc1ccc(Sc2cc(C#CCN3CCOCC3)nc(C#Cc3ccc(C(F)(F)F)cc3)c2)c2c1CCC2,AKQAEZPFLKFQCZ-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_Q03181/Q03181_chembl_activities.parquet
Q03181,2q5g__3__1.B_2.A__2.C,O=C(O)COc1ccc(Sc2cc(C#CCN3CCOCC3)nc(C#Cc3ccc(C(F)(F)F)cc3)c2)c2c1CCC2,AKQAEZPFLKFQCZ-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_Q03181/Q03181_chembl_activities.parquet
Q03181,2q5g__3__1.A_2.B__2.D,O=C(O)COc1ccc(Sc2cc(C#CCN3CCOCC3)nc(C#Cc3ccc(C(F)(F)F)cc3)c2)c2c1CCC2,AKQAEZPFLKFQCZ-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_Q03181/Q03181_chembl_activities.parquet
Q9NWT6,5op6__1__1.A__1.B_1.E_1.F,O=C(O)CNC(=O)c1c(O)n(C2CCCCC2)c(=O)n(C2CCCCC2)c1=O,NVTKJBXOBFRPLQ-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_Q9NWT6/Q9NWT6_chembl_activities.parquet
O00444,4jxf__1__1.A__1.B_1.C,COc1ccc2c(c1)[C@]1(C[C@H]1c1ccc3c(/C=C/c4ccc(CN(C)C)cc4)[nH]nc3c1)C(=O)N2,DKVKUPRCFKTRIY-IRIFPNPLSA-N,data/chembl_parallel_enriched_combined/uniprot_O00444/O00444_chembl_activities.parquet
Q8IVH8,5j5t__1__1.A__1.B,Nc1ncc(-c2cnc(C3CCNCC3)s2)cc1OCc1ccncc1,HSEGDFMLRPWOHH-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_Q8IVH8/Q8IVH8_chembl_activities.parquet
Q8IVH8,5j5t__1__2.A__2.B,Nc1ncc(-c2cnc(C3CCNCC3)s2)cc1OCc1ccncc1,HSEGDFMLRPWOHH-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_Q8IVH8/Q8IVH8_chembl_activities.parquet
Q14145,4in4__1__1.A__1.G_1.H_1.I,Cc1ccc(S(=O)(=O)c2cnc(SCC(=O)Nc3ccccc3C(F)(F)F)[nH]c2=O)c(C)c1,XHKKCXMZBGDTIT-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_Q14145/Q14145_chembl_activities.parquet
Q14145,4in4__1__1.A__1.G_1.H_1.I,Cc1ccc(S(=O)(=O)c2cnc(SCC(=O)Nc3ccccc3C(F)(F)F)[nH]c2=O)c(C)c1,XHKKCXMZBGDTIT-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_Q14145/Q14145_chembl_activities.parquet
Q14145,4in4__2__1.B__1.L_1.M_1.N,Cc1ccc(S(=O)(=O)c2cnc(SCC(=O)Nc3ccccc3C(F)(F)F)[nH]c2=O)c(C)c1,XHKKCXMZBGDTIT-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_Q14145/Q14145_chembl_activities.parquet
Q14145,4in4__2__1.B__1.L_1.M_1.N,Cc1ccc(S(=O)(=O)c2cnc(SCC(=O)Nc3ccccc3C(F)(F)F)[nH]c2=O)c(C)c1,XHKKCXMZBGDTIT-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_Q14145/Q14145_chembl_activities.parquet
Q14145,4in4__3__1.C__1.P_1.Q,Cc1ccc(S(=O)(=O)c2cnc(SCC(=O)Nc3ccccc3C(F)(F)F)[nH]c2=O)c(C)c1,XHKKCXMZBGDTIT-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_Q14145/Q14145_chembl_activities.parquet
Q14145,4in4__3__1.C__1.P_1.Q,Cc1ccc(S(=O)(=O)c2cnc(SCC(=O)Nc3ccccc3C(F)(F)F)[nH]c2=O)c(C)c1,XHKKCXMZBGDTIT-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_Q14145/Q14145_chembl_activities.parquet
Q14145,4l7b__1__1.A_1.B__1.G,O=C(O)[C@H]1CCCC[C@H]1C(=O)N1CCc2ccccc2[C@H]1CN1C(=O)c2ccccc2C1=O,LNENLABLFGGAFF-BHIFYINESA-N,data/chembl_parallel_enriched_combined/uniprot_Q14145/Q14145_chembl_activities.parquet
Q14145,4l7c__1__1.B__1.F_1.G_1.H,O=C1c2ccccc2C(=O)N1C[C@@H]1c2ccccc2CCN1C(=O)[C@@H]1CCCC[C@@H]1c1nnn[nH]1,ADUCXORFAZLUAN-NNMXDRDESA-N,data/chembl_parallel_enriched_combined/uniprot_Q14145/Q14145_chembl_activities.parquet
Q14145,4l7c__1__1.C__1.I_1.J_1.K,O=C1c2ccccc2C(=O)N1C[C@@H]1c2ccccc2CCN1C(=O)[C@@H]1CCCC[C@@H]1c1nnn[nH]1,ADUCXORFAZLUAN-NNMXDRDESA-N,data/chembl_parallel_enriched_combined/uniprot_Q14145/Q14145_chembl_activities.parquet
Q14145,4l7c__1__1.A__1.D_1.E,O=C1c2ccccc2C(=O)N1C[C@@H]1c2ccccc2CCN1C(=O)[C@@H]1CCCC[C@@H]1c1nnn[nH]1,ADUCXORFAZLUAN-NNMXDRDESA-N,data/chembl_parallel_enriched_combined/uniprot_Q14145/Q14145_chembl_activities.parquet
Q14145,4l7d__1__1.B__1.G_1.H_1.I,Cc1cccc2c1CCN(C(=O)[C@@H]1CCCC[C@@H]1C(=O)O)[C@@H]2CN1Cc2ccccc2C1=O,YTUXAQFRBNUADX-TZRRMPRUSA-N,data/chembl_parallel_enriched_combined/uniprot_Q14145/Q14145_chembl_activities.parquet
Q14145,4l7d__1__1.A__1.D_1.E,Cc1cccc2c1CCN(C(=O)[C@@H]1CCCC[C@@H]1C(=O)O)[C@@H]2CN1Cc2ccccc2C1=O,YTUXAQFRBNUADX-TZRRMPRUSA-N,data/chembl_parallel_enriched_combined/uniprot_Q14145/Q14145_chembl_activities.parquet
Q14145,4l7d__1__1.C__1.K_1.M,Cc1cccc2c1CCN(C(=O)[C@@H]1CCCC[C@@H]1C(=O)O)[C@@H]2CN1Cc2ccccc2C1=O,YTUXAQFRBNUADX-TZRRMPRUSA-N,data/chembl_parallel_enriched_combined/uniprot_Q14145/Q14145_chembl_activities.parquet
Q14145,6tym__1__1.A__1.B_1.C_1.D_1.E,CCn1nnc2c(C)c([C@@H](CC(=O)O)c3cc(C)c4c(c3)CN(C(=O)c3ccccc3)CC4)ccc21,QQOWDADZZIZEDA-VWLOTQADSA-N,data/chembl_parallel_enriched_combined/uniprot_Q14145/Q14145_chembl_activities.parquet
Q14145,6tym__1__1.A__1.B_1.C_1.D_1.E,CCn1nnc2c(C)c([C@@H](CC(=O)O)c3cc(C)c4c(c3)CN(C(=O)c3ccccc3)CC4)ccc21,QQOWDADZZIZEDA-VWLOTQADSA-N,data/chembl_parallel_enriched_combined/uniprot_Q14145/Q14145_chembl_activities.parquet
Q14145,6typ__1__1.A__1.C,CCn1nnc2c(C)c([C@@H](CC(=O)O)c3ccc4c(c3)CN(C(=O)c3ccccc3)CC4)ccc21,AUCYBCJRRYAJGN-DEOSSOPVSA-N,data/chembl_parallel_enriched_combined/uniprot_Q14145/Q14145_chembl_activities.parquet
Q14145,7q6q__1__1.A__1.C,CNC(=O)CCC(=O)N1CCC[C@H]1C(=O)N[C@@H]1COC(=O)c2ccccc2CSC[C@H](C(=O)N(C)C)NC1=O,DXVZHGSXTJTODF-AQNXPRMDSA-N,data/chembl_parallel_enriched_combined/uniprot_Q14145/Q14145_chembl_activities.parquet
Q14145,6uf0__2__1.B__1.L,COc1ccc(S(=O)(=O)Nc2ccc(N(CC(=O)O)S(=O)(=O)c3ccc(OC)cc3)c3ccccc23)cc1,NVQFDGYHTTZFJR-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_Q14145/Q14145_chembl_activities.parquet
Q14145,4iqk__1__1.A__1.B,COc1ccc(S(=O)(=O)Nc2ccc(NS(=O)(=O)c3ccc(OC)cc3)c3ccccc23)cc1,XLLVCULLOGKYOO-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_Q14145/Q14145_chembl_activities.parquet
Q14145,3vng__1__1.A__1.B,O=C(O)COc1cccc(CNC(=O)Nc2nnc(-c3ccco3)o2)c1,COAUEHYQQBGZLC-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_Q14145/Q14145_chembl_activities.parquet
Q14145,3vnh__1__1.A__1.B,O=C(O)COc1cccc(CNC(=O)Nc2nnc(-c3ccco3)o2)c1,COAUEHYQQBGZLC-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_Q14145/Q14145_chembl_activities.parquet
Q14145,6sp1__1__1.A__1.C_1.D_1.E,O=C(O)[C@H]1CCCC[C@H]1C(=O)N1CCc2c(OCCO)cccc2[C@H]1CN1C(=O)c2ccccc2C1=O,OAFSXLXCZSBCHE-XPWALMASSA-N,data/chembl_parallel_enriched_combined/uniprot_Q14145/Q14145_chembl_activities.parquet
Q14145,6sp4__1__1.A__1.G,NC(=O)[C@H]1CC[C@H]1C(=O)N1CCc2c(OCCO)cccc2[C@H]1CN1C(=O)c2ccccc2C1=O,XWMQKSXJPOIISN-IOMROCGXSA-N,data/chembl_parallel_enriched_combined/uniprot_Q14145/Q14145_chembl_activities.parquet
Q14145,6sp4__2__1.B__1.H,NC(=O)[C@H]1CC[C@H]1C(=O)N1CCc2c(OCCO)cccc2[C@H]1CN1C(=O)c2ccccc2C1=O,XWMQKSXJPOIISN-IOMROCGXSA-N,data/chembl_parallel_enriched_combined/uniprot_Q14145/Q14145_chembl_activities.parquet
Q14145,6sp4__3__1.C__1.I,NC(=O)[C@H]1CC[C@H]1C(=O)N1CCc2c(OCCO)cccc2[C@H]1CN1C(=O)c2ccccc2C1=O,XWMQKSXJPOIISN-IOMROCGXSA-N,data/chembl_parallel_enriched_combined/uniprot_Q14145/Q14145_chembl_activities.parquet
Q14145,6sp4__4__1.D__1.J,NC(=O)[C@H]1CC[C@H]1C(=O)N1CCc2c(OCCO)cccc2[C@H]1CN1C(=O)c2ccccc2C1=O,XWMQKSXJPOIISN-IOMROCGXSA-N,data/chembl_parallel_enriched_combined/uniprot_Q14145/Q14145_chembl_activities.parquet
Q14145,6sp4__5__1.E__1.K,NC(=O)[C@H]1CC[C@H]1C(=O)N1CCc2c(OCCO)cccc2[C@H]1CN1C(=O)c2ccccc2C1=O,XWMQKSXJPOIISN-IOMROCGXSA-N,data/chembl_parallel_enriched_combined/uniprot_Q14145/Q14145_chembl_activities.parquet
Q14145,6sp4__6__1.F__1.L,NC(=O)[C@H]1CC[C@H]1C(=O)N1CCc2c(OCCO)cccc2[C@H]1CN1C(=O)c2ccccc2C1=O,XWMQKSXJPOIISN-IOMROCGXSA-N,data/chembl_parallel_enriched_combined/uniprot_Q14145/Q14145_chembl_activities.parquet
Q14145,8ixs__1__1.A__1.B,Cc1ccc([C@@H](NC(=O)[C@@H](F)c2ccc3c(c2)CCCC3)[C@@H](C)C(=O)O)cc1,MQNFGUOKPYSZBX-NQERJWCQSA-N,data/chembl_parallel_enriched_combined/uniprot_Q14145/Q14145_chembl_activities.parquet
Q14145,6z6a__1__1.A__1.C,CC(=O)N1CCC[C@H]1C(=O)N[C@@H]1COC(=O)c2ccccc2CSC[C@H](C(=O)N(C)C)NC1=O,URYMNBQTISFUDY-QRVBRYPASA-N,data/chembl_parallel_enriched_combined/uniprot_Q14145/Q14145_chembl_activities.parquet
Q14145,4n1b__1__1.B__1.E_1.F,O=C(O)[C@H]1CCCC[C@H]1C(=O)N1CCc2ccccc2[C@H]1CN1Cc2ccccc2C1=O,CENUFSLZJTXDBJ-XPWALMASSA-N,data/chembl_parallel_enriched_combined/uniprot_Q14145/Q14145_chembl_activities.parquet
Q14145,4n1b__1__1.C__1.G_1.H,O=C(O)[C@H]1CCCC[C@H]1C(=O)N1CCc2ccccc2[C@H]1CN1Cc2ccccc2C1=O,CENUFSLZJTXDBJ-XPWALMASSA-N,data/chembl_parallel_enriched_combined/uniprot_Q14145/Q14145_chembl_activities.parquet
Q14145,4n1b__1__1.A__1.D,O=C(O)[C@H]1CCCC[C@H]1C(=O)N1CCc2ccccc2[C@H]1CN1Cc2ccccc2C1=O,CENUFSLZJTXDBJ-XPWALMASSA-N,data/chembl_parallel_enriched_combined/uniprot_Q14145/Q14145_chembl_activities.parquet
Q14145,6v6z__1__1.A__1.G_1.N_1.O,COc1ccc(S(=O)(=O)Nc2ccc(N(CC(=O)O)S(=O)(=O)c3ccc(OC)cc3)c3ccccc23)cc1,NVQFDGYHTTZFJR-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_Q14145/Q14145_chembl_activities.parquet
Q14145,6v6z__4__1.D__1.LB_1.YB_1.ZB,COc1ccc(S(=O)(=O)Nc2ccc(N(CC(=O)O)S(=O)(=O)c3ccc(OC)cc3)c3ccccc23)cc1,NVQFDGYHTTZFJR-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_Q14145/Q14145_chembl_activities.parquet
Q14145,6v6z__2__1.B__1.V_1.Z,COc1ccc(S(=O)(=O)Nc2ccc(N(CC(=O)O)S(=O)(=O)c3ccc(OC)cc3)c3ccccc23)cc1,NVQFDGYHTTZFJR-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_Q14145/Q14145_chembl_activities.parquet
Q14145,6v6z__3__1.C__1.FB_1.TA,COc1ccc(S(=O)(=O)Nc2ccc(N(CC(=O)O)S(=O)(=O)c3ccc(OC)cc3)c3ccccc23)cc1,NVQFDGYHTTZFJR-UHFFFAOYSA-N,data/chembl_parallel_enriched_combined/uniprot_Q14145/Q14145_chembl_activities.parquet
Q14145,8ivr__1__1.A__1.B,Cc1ccc([C@@H](NC(=O)Cc2ccc3c(c2)CCCC3)[C@@H](C)C(=O)O)cc1,HBAMGJXBHJDNHV-ZHRRBRCNSA-N,data/chembl_parallel_enriched_combined/uniprot_Q14145/Q14145_chembl_activities.parquet
Q14145,8ivg__1__1.A__1.B_1.C,Cc1ccc([C@H](CC(=O)O)NC(=O)Cc2ccc3c(c2)CCCC3)cc1,IRCYEUOLXYXORC-FQEVSTJZSA-N,data/chembl_parallel_enriched_combined/uniprot_Q14145/Q14145_chembl_activities.parquet
Q8N5Z0,6t8q__1__1.A_2.A__1.B,Cn1c(C2CCOCC2)nc2sc(N3CCC[C@@H]3C(=O)NCc3ccccc3)nc2c1=O,FYUIPOUZYCBCCU-QGZVFWFLSA-N,data/chembl_parallel_enriched_combined/uniprot_Q8N5Z0/Q8N5Z0_chembl_activities.parquet
